,tripName,vesselName,timestampPosition,speedOverGround,courseOverGround,longitude,latitude,timestampVoyage,destination,timestampEta,typeOfShipId,length,width,draught,dimA,dim,dimC,dimD
0,trip_134,vessel_50,2019-01-21 20:10:33,9.2,242.0,8.438138333333333,50.01316833333333,2019-01-18 09:21:13,STOCKSTADT,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
1,trip_134,vessel_50,2019-01-21 20:20:51,9.2,257.0,8.40681,49.99668333333333,2019-01-18 09:21:13,STOCKSTADT,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
2,trip_134,vessel_50,2019-01-21 20:32:52,7.6,255.1,8.361216666666667,50.001775,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
3,trip_134,vessel_50,2019-01-21 20:56:15,1.0,273.1,8.342613333333333,49.99870666666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
4,trip_134,vessel_50,2019-01-21 21:06:16,0.5,,8.336496666666667,49.99916333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
5,trip_134,vessel_50,2019-01-21 21:16:35,0.0,,8.336475,49.99916333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
6,trip_134,vessel_50,2019-01-21 21:38:07,5.7,228.3,8.308615,49.99901,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
7,trip_134,vessel_50,2019-01-21 21:48:17,9.4,323.7,8.283714999999999,50.00037166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
8,trip_134,vessel_50,2019-01-21 22:08:36,9.5,280.8,8.22412,50.03711166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
9,trip_134,vessel_50,2019-01-21 22:18:36,9.5,255.9,8.182789999999999,50.03611166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
10,trip_134,vessel_50,2019-01-21 22:38:46,9.7,254.9,8.102255,50.01890666666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
11,trip_134,vessel_50,2019-01-21 22:49:06,9.8,263.8,8.060576666666666,50.01134,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
12,trip_134,vessel_50,2019-01-21 23:00:06,9.8,227.0,8.021273333333333,49.99626166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
13,trip_134,vessel_50,2019-01-21 23:20:37,9.6,248.5,7.941808333333332,49.97264666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
14,trip_134,vessel_50,2019-01-21 23:30:57,9.9,274.1,7.899226666666666,49.97227166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
15,trip_134,vessel_50,2019-01-21 23:47:47,10.6,330.2,7.856823333333334,50.00917333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
16,trip_134,vessel_50,2019-01-22 03:42:16,11.6,308.8,7.3802416666666675,50.44993833333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
17,trip_134,vessel_50,2019-01-22 03:53:37,11.5,327.7,7.342336666666666,50.47745666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
18,trip_134,vessel_50,2019-01-22 04:03:56,11.5,321.6,7.311298333333332,50.503675,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
19,trip_134,vessel_50,2019-01-22 04:24:57,11.8,326.9,7.274035,50.56682,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
20,trip_134,vessel_50,2019-01-22 04:35:17,11.3,286.9,7.2308916666666665,50.581275,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
21,trip_134,vessel_50,2019-01-22 04:45:27,10.8,1.7,7.214103333333332,50.60539166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
22,trip_134,vessel_50,2019-01-22 05:05:36,11.6,332.4,7.194276666666667,50.66674666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
23,trip_134,vessel_50,2019-01-22 05:15:37,11.5,345.3,7.171710000000001,50.69519333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
24,trip_134,vessel_50,2019-01-22 05:36:07,11.2,350.5,7.109775,50.73965166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
25,trip_134,vessel_50,2019-01-22 05:46:15,11.5,307.4,7.082439999999999,50.764195,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
26,trip_134,vessel_50,2019-01-22 06:06:16,11.4,350.7,7.028795,50.81245333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
27,trip_134,vessel_50,2019-01-22 06:16:26,11.1,294.2,6.988241666666666,50.82712666666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
28,trip_134,vessel_50,2019-01-22 06:36:47,11.6,66.8,7.035823333333332,50.87241166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
29,trip_134,vessel_50,2019-01-22 06:46:55,11.2,291.2,7.040275,50.89456833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
30,trip_134,vessel_50,2019-01-22 07:06:57,11.3,347.4,6.968673333333332,50.92744833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
31,trip_134,vessel_50,2019-01-22 07:17:06,10.9,56.0,6.9775833333333335,50.956235,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
32,trip_134,vessel_50,2019-01-22 07:37:17,11.0,4.0,6.961361666666668,51.00007,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
33,trip_134,vessel_50,2019-01-22 07:47:26,11.4,324.0,6.9694600000000015,51.02876333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
34,trip_134,vessel_50,2019-01-22 08:08:06,12.3,286.5,6.881151666666668,51.07014166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
35,trip_134,vessel_50,2019-01-22 08:18:07,12.1,54.2,6.858575,51.090555,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
36,trip_134,vessel_50,2019-01-22 08:38:16,12.4,7.4,6.847695,51.14091333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
37,trip_134,vessel_50,2019-01-22 08:48:26,10.9,244.4,6.838939999999999,51.16242833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
38,trip_134,vessel_50,2019-01-22 09:08:46,11.2,359.6,6.798663333333334,51.17198333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
39,trip_134,vessel_50,2019-01-22 09:19:16,12.3,248.8,6.760913333333334,51.18261500000001,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
40,trip_134,vessel_50,2019-01-22 09:39:37,10.8,76.0,6.730836666666668,51.22955333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
41,trip_134,vessel_50,2019-01-22 09:49:47,11.6,7.8,6.768745,51.22787333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
42,trip_134,vessel_50,2019-01-22 10:00:26,11.8,286.7,6.739496666666668,51.253775,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
43,trip_134,vessel_50,2019-01-22 10:25:47,11.7,350.1,6.73462,51.31733,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
44,trip_134,vessel_50,2019-01-22 10:37:16,11.9,289.1,6.69245,51.34142666666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
45,trip_134,vessel_50,2019-01-22 10:49:56,11.4,47.6,6.659055,51.365503333333336,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
46,trip_134,vessel_50,2019-01-22 11:00:37,11.6,70.2,6.7110883333333335,51.37469333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
47,trip_134,vessel_50,2019-01-22 11:20:56,12.5,314.4,6.72047,51.42847666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
48,trip_134,vessel_50,2019-01-22 11:30:58,12.4,358.0,6.723935000000001,51.46008166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
49,trip_134,vessel_50,2019-01-22 11:51:23,12.1,29.9,6.7226083333333335,51.50070166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
50,trip_134,vessel_50,2019-01-22 12:03:09,12.6,301.2,6.687693333333334,51.52905833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
51,trip_134,vessel_50,2019-01-22 12:24:29,11.8,248.6,6.647716666666668,51.577011666666664,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
52,trip_134,vessel_50,2019-01-22 12:34:53,12.5,331.3,6.599501666666668,51.573545,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
53,trip_134,vessel_50,2019-01-22 12:55:17,12.2,354.8,6.6056149999999985,51.644855,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
54,trip_134,vessel_50,2019-01-22 13:05:18,12.5,262.2,6.564321666666666,51.65986,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
55,trip_134,vessel_50,2019-01-22 13:15:25,12.5,263.2,6.508918333333333,51.66199666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
56,trip_134,vessel_50,2019-01-22 13:35:25,12.5,282.6,6.443506666666668,51.70860833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
57,trip_134,vessel_50,2019-01-22 13:45:34,12.6,34.1,6.412026666666668,51.728385,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
58,trip_134,vessel_50,2019-01-22 14:05:36,12.3,286.6,6.35154,51.75520166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
59,trip_134,vessel_50,2019-01-22 14:15:45,11.9,351.7,6.323871666666666,51.78294833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
60,trip_134,vessel_50,2019-01-22 14:35:54,11.8,282.8,6.244538333333334,51.82820333333334,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
61,trip_134,vessel_50,2019-01-22 14:45:55,12.7,297.2,6.190793333333334,51.83201833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
62,trip_134,vessel_50,2019-01-22 15:06:05,12.3,311.7,6.085003333333334,51.854425,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
63,trip_134,vessel_50,2019-01-22 15:16:11,12.0,285.5,6.039783333333332,51.87268666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
64,trip_134,vessel_50,2019-01-22 15:36:20,11.8,280.8,5.96292,51.85458666666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
65,trip_134,vessel_50,2019-01-22 15:46:21,12.0,270.2,5.92252,51.87479833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
66,trip_134,vessel_50,2019-01-22 16:07:00,12.1,314.7,5.833641666666668,51.862305,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
67,trip_134,vessel_50,2019-01-22 16:17:00,11.9,279.4,5.787335,51.87768833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
68,trip_134,vessel_50,2019-01-22 16:38:34,11.9,267.8,5.677153333333332,51.89580333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
69,trip_134,vessel_50,2019-01-22 16:48:49,11.8,269.0,5.622731666666668,51.89963166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
70,trip_134,vessel_50,2019-01-22 17:10:01,11.9,256.5,5.513375,51.890455,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
71,trip_134,vessel_50,2019-01-22 17:20:14,12.0,253.3,5.458615,51.88858833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
72,trip_134,vessel_50,2019-01-22 17:30:31,11.7,206.3,5.4213033333333325,51.86553166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
73,trip_134,vessel_50,2019-01-22 17:50:37,12.0,218.5,5.367248333333333,51.80919,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
74,trip_134,vessel_50,2019-01-22 18:00:51,13.0,314.2,5.322793333333333,51.81887166666666,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
75,trip_134,vessel_50,2019-01-22 18:21:09,12.4,273.6,5.207333333333334,51.81012166666667,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
76,trip_134,vessel_50,2019-01-22 18:31:10,12.5,256.9,5.154115,51.816235,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
77,trip_134,vessel_50,2019-01-22 18:51:22,12.2,246.7,5.051476666666667,51.81936500000001,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
78,trip_134,vessel_50,2019-01-22 19:01:23,12.0,266.2,4.99835,51.82151500000001,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
79,trip_134,vessel_50,2019-01-22 19:21:29,11.7,244.2,4.895580000000002,51.82213333333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
80,trip_134,vessel_50,2019-01-22 19:31:30,11.3,274.0,4.846073333333333,51.81905833333333,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
81,trip_134,vessel_50,2019-01-22 19:51:35,11.6,279.5,4.74385,51.822555,2019-01-21 20:21:22,MOERDIJK,2019-01-11 07:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
82,trip_81,vessel_50,2019-03-09 19:59:35,8.3,242.8,8.436068333333301,50.01245,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
83,trip_81,vessel_50,2019-03-09 20:00:50,8.4,242.1,8.432428333333334,50.01125,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
84,trip_81,vessel_50,2019-03-09 20:21:39,8.5,278.2,8.369386666666667,50.00236500000001,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
85,trip_81,vessel_50,2019-03-09 20:31:55,4.8,282.1,8.339028333333333,49.99883,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
86,trip_81,vessel_50,2019-03-09 20:52:05,7.1,278.9,8.31902,50.001425,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
87,trip_81,vessel_50,2019-03-09 21:00:04,8.7,281.5,8.293741666666667,49.99434333333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
88,trip_81,vessel_50,2019-03-09 21:20:14,10.2,295.5,8.233561666666667,50.03531666666667,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
89,trip_81,vessel_50,2019-03-09 21:30:24,10.1,262.9,8.189403333333333,50.036965,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
90,trip_81,vessel_50,2019-03-09 21:50:35,9.7,254.7,8.107648333333334,50.01998,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
91,trip_81,vessel_50,2019-03-09 22:00:13,9.9,261.2,8.068483333333333,50.011695,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
92,trip_81,vessel_50,2019-03-09 22:20:55,10.1,243.8,7.990898333333332,49.98624833333334,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
93,trip_81,vessel_50,2019-03-10 00:10:44,11.4,274.1,7.68357,50.170596666667,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
94,trip_81,vessel_50,2019-03-10 00:26:15,10.7,339.6,7.64422,50.200431666667,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
95,trip_81,vessel_50,2019-03-10 00:40:54,10.3,285.9,7.603101666666699,50.23354000000001,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
96,trip_81,vessel_50,2019-03-10 00:48:04,10.6,10.6,7.5783066666667,50.242033333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
97,trip_81,vessel_50,2019-03-10 02:58:48,11.4,314.6,7.361396666666668,50.460775,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
98,trip_81,vessel_50,2019-03-10 03:00:24,12.5,320.4,7.355358333333332,50.464945,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
99,trip_81,vessel_50,2019-03-10 03:20:46,11.9,343.2,7.297003333333333,50.51909333333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
100,trip_81,vessel_50,2019-03-10 03:31:24,11.9,347.7,7.281411666666667,50.55284833333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
101,trip_81,vessel_50,2019-03-10 03:52:14,11.4,353.5,7.2102416666666675,50.59411333333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
102,trip_81,vessel_50,2019-03-10 04:00:04,11.5,355.6,7.213578333333331,50.61791333333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
103,trip_81,vessel_50,2019-03-10 04:20:24,11.4,328.2,7.183306666666668,50.67968666666667,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
104,trip_81,vessel_50,2019-03-10 04:30:26,11.6,321.7,7.162981666666667,50.70952333333334,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
105,trip_81,vessel_50,2019-03-10 04:50:44,11.7,329.5,7.102481666666668,50.754855,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
106,trip_81,vessel_50,2019-03-10 05:00:01,11.5,301.2,7.064691666666668,50.77212,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
107,trip_81,vessel_50,2019-03-10 05:20:05,11.7,297.2,7.0155933333333325,50.82362833333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
108,trip_81,vessel_50,2019-03-10 05:30:13,11.9,9.4,6.978623333333332,50.83971166666666,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
109,trip_81,vessel_50,2019-03-10 05:50:33,10.8,6.7,7.0531733333333335,50.88206166666666,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
110,trip_81,vessel_50,2019-03-10 06:00:14,11.8,267.6,7.016310000000002,50.89497166666666,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
111,trip_81,vessel_50,2019-03-10 06:20:15,11.2,7.5,6.965864999999999,50.94359166666667,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
112,trip_81,vessel_50,2019-03-10 06:30:24,11.5,20.1,6.997373333333332,50.96668333333334,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
113,trip_81,vessel_50,2019-03-10 06:50:25,11.2,12.2,6.9734533333333335,51.01771833333334,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
114,trip_81,vessel_50,2019-03-10 07:00:05,11.6,306.0,6.946183333333333,51.04157833333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
115,trip_81,vessel_50,2019-03-10 07:20:15,10.9,321.3,6.855638333333332,51.07576333333334,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
116,trip_81,vessel_50,2019-03-10 07:30:16,11.7,41.2,6.8807116666666674,51.09925833333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
117,trip_81,vessel_50,2019-03-10 07:50:35,11.1,11.0,6.858196666666666,51.15566333333334,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
118,trip_81,vessel_50,2019-03-10 08:00:01,12.2,209.7,6.825444999999998,51.15341666666666,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
119,trip_81,vessel_50,2019-03-10 08:20:14,12.5,306.7,6.788828333333332,51.18404166666666,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
120,trip_81,vessel_50,2019-03-10 08:30:23,11.6,301.6,6.73717,51.18235333333333,2019-03-04 19:14:43,MOERDIJK,2019-03-06 19:21:00,89.0,110.0,12.0,1.0,98.0,12.0,4.0,8.0
